Producto;CodBarraPrinc;Precio;Neto;PrecioPublico
NUBY PLATO MONSTRUO (+12M) X 1;48526220205;14180,34;1;23681,1678
NUBY PLATO TERMICO CON CUCHARA Y VENTOSA;48526677627;18297,75;1;30557,2425
NUBY PORTA CEREALES MONSTRUO (+12M) X 1;48526220007;14637,74;1;24445,0258
NUBY SET DE CEPILLOS DE DIENTES (+3M) X 1;48526007547;12579,8;1;21008,266
NUBY SET DE MANICURE (+0M) X 1;48526047727;14180,34;1;23681,1678
NUBY SUJETACHUPETES CON CLIP (+0M) X 1;48526057061;6861,85;1;11459,2895
NUBY TETINA NT FLUJO LENTO (+0M) X 1;48526676200;7090,16;1;11840,5672
NUBY TETINA NT FLUJO MEDIO (+3M) X 1;48526676217;7090,16;1;11840,5672
NUBY TETINA NT FLUJO RAPID (+0M) X 1;48526676224;7090,16;1;11840,5672
NUBY VASO 360 AZUL-ROSA C-AGARRE 12M+ X 300ML;48526106387;20778,02;1;34699,2934
NUBY VASO 360 WONDER (+12M) X 300ML;48526104116;15014,48;1;25074,1816
NUBY VASO 360 WONDER CON AGARR (+6M)X240ML;48526104109;15983,09;1;26691,7603
NUBY VASO AGARRE C-BOQUILLA Y TAPA X 295ML;48526096480;9606,28;1;16042,4876
NUBY VASO ANTID CON BOQ RIGIDA (+6M) X270ML;48526103669;10063,68;1;16806,3456
NUBY VASO ANTID CON SORBETE (+12M) X 270ML;48526098149;12808,12;1;21389,5604
NUBY VASO CLICK-TERMICO-ANTIDERRAME X 270ML;48526100897;14637,74;1;24445,0258
NUBY VASO C-MANIJA-SORBETE ANT-TAPA X240ML;48526098453;15095,15;1;25208,9005
NUBY VASO CON MANIJA-BOQUILLA SILIC X 240ML;48526100491;10978,49;1;18334,0783
NUBY VASO CON MANIJAS FLUJO DIRECTO X 240ML;48526103027;9606,28;1;16042,4876
NUBY VASO C-SORBETE DE SILIC Y TAPA X 300ML;48526099238;10063,68;1;16806,3456
NUBY VASO DE AGARR FLUJO DIREC (+6M) X300ML;48526103515;8691,47;1;14514,7549
NUBY VASO MAGICO-TERMICO CON SORBETE X330ML;48526096404;17044,17;1;28463,7639
NUBY VASO MOSTRUO (+4M) X 270ML;48526220403;17840,35;1;29793,3845
NUBY VASO REFLEX ANTIDERRAME X 360ML;48526012978;25158,83;1;42015,2461
NUBY VASO TWIST ANTID CON SORB (+12M)X330ML;48526103713;10978,49;1;18334,0783
NUDE MUSK ADOLFO DOMINGUEZ FEM EDP X 60 ML;8410190630710;38601,41;1;64464,3547
NUDE MUSK ADOLFO DOMINGUEZ FEM EDT X 120ML;8410190627871;51013,25;1;85192,1275
NUK ALICATE CORTA UÃ‘AS X 1;4008600246466;12269,96;1;20490,8332
NUK BOWL CON 2 TAPAS COLOR SURTIDO;4008600177876;16438,39;1;27452,1113
NUK CEP CON ARO PROTECTOR X 1;4008600098836;6863,6;1;11462,212
NUK CEP LIMPIA MAMADERA TWIST;4008600421504;11502,76;1;19209,6092
NUK CHUPETE PERFECT MATCH AIR T1 RANA/OSO 0A6M X 2;4008600446873;13006,6;1;21721,022
NUK CHUPETE PERFECT MATCH T1 BEIGE/RED 0A6M X 2;4008600446934;13006,6;1;21721,022
NUK CHUPETE SIGNATURE 0M A 6M VERDE/ROSA X2;4008600381747;9574,04;1;15988,6468
NUK CHUPETE SPACE T1 RANA/ARCO IRIS X 2;4008600427544;10526,93;1;17579,9731
NUK CHUPETE SPACE T1 ZORRO/ARCO IRIS X 2;4008600427551;10526,93;1;17579,9731
NUK CHUPETE SPACE T2 CEBRA/SOL X 2;4008600427537;10526,93;1;17579,9731
NUK CHUPETE SPACE T2 LEON/SOL X 2;4008600427520;10526,93;1;17579,9731
NUK CHUPETE SPACE T3 CEBRA/SOL X 2;4008600427513;10526,93;1;17579,9731
NUK CHUPETE SPACE T3 LEON/SOL X 2;4008600427506;10526,93;1;17579,9731
NUK CONTENEDOR DE LECHE PREMATUROS X 45ML X1;4008600174394;2505,66;1;4184,4522
NUK DESCONGESTIONADOR NASAL;4008600283386;8401,06;1;14029,7702
NUK ESTERILIZADOR A VAPOR VARIO EXPRESS;7794440500024;99845,42;1;166741,8514
NUK ESTERILIZADOR DE MICROONDAS;4008600260332;46301,38;1;77323,3046
NUK MAMADERA FIRS CHOICE AZUL C/TEMP DE6A18X300ML;4008600400028;14226,94;1;23758,9898
NUK MAMADERA FIRS CHOICE BLANCA C/TEMP DE0A6X150M;4008600407423;13048,63;1;21791,2121
NUK MAMADERA FIRS CHOICE COCODRILO C/TEMP DE0A6X150ML;4008600407508;13048,63;1;21791,2121
NUK MAMADERA FIRS CHOICE JIRAFA C/TEMP DE0A6X150ML;4008600407492;13048,63;1;21791,2121
NUK MAMADERA FIRS CHOICE JIRAFA C/TEMP DE6A18X300ML;4008600400035;14226,94;1;23758,9898
NUK MORDILLO PEZ P/REFRIG +3M  X1;4008600271482;10011,9;1;16719,873
NUK PEZONERA DE SILICONA (TALLE L);4008600299868;11975,76;1;19999,5192
NUK PEZONERA DE SILICONA (TALLE M);4008600299882;11975,76;1;19999,5192
NUK PICO SILICONA RTO APREND. INVOLCABLE;4008600115915;5404,07;1;9024,7969
NUK SET DE CEP ENTRENAMIENTO;4008600098799;7943,34;1;13265,3778
NUK SET DE CEP Y PEINE DE COLORES;4008600090205;11427,86;1;19084,5262
NUK SET DE CUCHARAS LARGAS C-BLISTER X 2;4008600082538;7115,01;1;11882,0667
NUK SET DE CUCHARAS LARGAS SILIC +4M X 2;4008600097518;11385,84;1;19014,3528
NUK TERMOMETRO P-BAÃ‘O DE COLORES;4008600259466;11959,71;1;19972,7157
NUK TETINA SILIC FIRST CHOIC(3+MESES)MX2;4008600449171;6964,06;1;11629,9802
NUK TETINA SILIC PLUS T1 (0 A 6 MESES) M X2;4008600169574;6463,95;1;10794,7965
NUK TETINA SILIC PLUS T1 (0 A 6 MESES) S X2;4008600169512;6463,95;1;10794,7965
NUK TETINA SILIC PLUS T2 (+6 MESES) M X 2;4008600169338;6463,95;1;10794,7965
NUK TIJERA P-BEBES C/CAPUCHON;4008600122968;7433,65;1;12414,1955
NUK VASO APRENDIZAJE C/TEMP VARON X 150 ML;4008600388951;14530,32;1;24265,6344
NUK VASO MAGIC CUP FROZEN ELSA X230ML;4008600443780;20632,05;1;34455,5235
NUK VASO MAGIC CUP FROZEN OLAF X230ML;4008600443797;20632,05;1;34455,5235
NUK VASO MAGICO CUP MICKEY MOUSE GRIS X 230ML;4008600405429;20346,25;1;33978,2375
NUK VASO MAGICO CUP MICKEY MOUSE ROSA X 230ML;4008600405436;20346,25;1;33978,2375
NUTRISSE GARNIER KIT TINTURA 10 EBANO;7509552923797;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 10/13 RUBIO DORADO MARACUYA COLORISSIMOS;7509552923704;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 121 AZAHAR;7509552923698;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 20 GROSELLA NEGRA CLASICO;7509552923780;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 20U NEGRO PROFUNDO;7509552923681;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 30 ESPRESSO;7509552923766;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 30U CA OS P;7509552923674;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 40 MOCA;7509552923759;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 41 CAFE;7509552923803;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 46 GRANADA;7509552923735;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 50 CASTAÃ‘A;7509552924121;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 50U CA CL P;7509552923667;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 51 CA CL CE;7509552924008;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 52 CHOCOLAT;7509552923995;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 53 NUEZ;7509552923988;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 57 CARAMELO;7509552923964;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 60 CAPUCCIN;7509552923933;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 60U RU OS P;7509552923650;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 61 CENTENO;7509552923926;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 63 CARAMELO;7509552923919;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 6646 COBRIZO RUBI COLORISSIMOS;7509552923728;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 6660 MANZAN;7509552923711;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 67 MOCHA S;7509552923957;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 67P CHO INT;7509552923940;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 70 ALMENDRA;7509552923902;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 70U RUBIO;7509552923612;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 71 VAINILLA;7509552923896;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 73 MIEL;7509552923889;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 80 NECTAR;7509552923865;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 81 AVENA;7509552923858;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 90 TRIGO;7509552923834;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 91 JAZMIN;7509552923827;11281,38;1;18839,9046
NUTRISSE GARNIER KIT TINTURA 93 MARGARIT;7509552923810;11281,38;1;18839,9046
NUTRISSE GARNIER OLEOS EXH BOM MOST X 12;7790033352162;167140,72;1;279125,0024
NUTRISSE KIT TINTURA 28 NEGRO AZULADO ARANDANO;7509552811544;11281,38;1;18839,9046
NUTRISSE TINT COL.INT N 2/0 NEGRO;7509552940459;6111,37;1;10205,9879
NUTRISSE TINT COL.INT N 4/15 CASTAÃ‘O CENIZO CAOBA;7509552940466;6111,37;1;10205,9879
NUTRISSE TINT COL.INT N 6/46 ROJO COBRIZO;7509552940497;6111,37;1;10205,9879
NUTRISSE TINT COL.INT N 6/75 CHOCOLATE CAOBA;7509552935462;6111,37;1;10205,9879
NUTRISSE TINT COL.INT N 9/13 RUBIO MUY CLARO CENIZO DORADO;7509552940503;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 1/0 NEGRO INT.;7899026462533;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 11/1 RUB.CENIZA;7899026462724;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 3/0 CAST.OSCURO;7899026462557;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 5/0 CAST.CLARO;7899026462601;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 5/3 CAST CLA DOR;7898587770651;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 6/0 RUBIO OSCURO;7899026462625;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 6/1 RUBIO OSC CENIZO;7509552844764;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 6/6 ROJO INTENSO;7899026462656;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 6/7 CHOCOLATE;7899026462663;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 7/0 RUBIO;7899026462670;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 7/1 RUB CENIZA;7898587770699;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 8/0 RUBIO CLARO;7899026462687;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 8/1 RUBIO CLARO CENIZO;7509552844771;6111,37;1;10205,9879
NUTRISSE TINTURA COL.INT N 9/0 RUB MUY CLAR;7509552806229;6111,37;1;10205,9879
OB TAMPONES MEDIO ORIGINAL X 16;7891010254797;4391,51;1;7333,8217
OB TAMPONES MEDIO ORIGINAL X 8;7891010254773;2556,3;1;4269,021
OB TAMPONES MINI ORIGINAL X 8;7891010254766;2556,3;1;4269,021
OB TAMPONES SUPER ORIGINAL X 16;7891010254803;4391,51;1;7333,8217
OB TAMPONES SUPER ORIGINAL X 8;7891010254780;2555,31;1;4267,3677
ODOL CR DENT DOBLE ACCION X 90 GR;7509546692258;1370,36;1;2288,5012
ODOL CR DENT DOBLE EFECTO X 180 GR;7509546687278;3742,05;1;6249,2235
ODOL CR DENT DOBLE EFECTO X 70 GR;7509546687285;1693,6;1;2828,312
ODOL CR DENT DOBLE EFECTO X 90 GR;7509546687292;2014,4;1;3364,048
ODOLITO GEL DENT NIÃ‘OS TUTTI FRUTI X 50 GR;7509546693170;2062,5;1;3444,375
OFF AER ACTIVE  PROT INVIS X 104,51 ML;7790520025357;10328,74;1;17248,9958
OFF AER EXTRA DURACION X 165 ML;7790520009500;7588,56;1;12672,8952
OFF AER EXTRA DURACION X 290 ML;7790520025418;12431,93;1;20761,3231
OFF AER FAMILY X 290 ML;7790520025425;9147,19;1;15275,8073
OFF AER NARANJA FAMILY X 165 CM3;7790520009494;5105,49;1;8526,1683
OFF AER PROTECCION INVISIBLE EVERDAY X 104,51ML;7790520025340;8942,23;1;14933,5241
OFF CR C/ALOE X 200 GR;7790520998934;4738,89;1;7913,9463
OFF CR FAMILY X 60 GR;77980755;2641,81;1;4411,8227
OFF CR KIDS ACTIVE X 100 GR;7790520998958;5658,73;1;9450,0791
OFF DEFENSE BEBE GEL X100ML;7790520997449;13538,39;1;22609,1113
OFF DEFENSE EXTREME GEL X100ML;7790520997456;13530,11;1;22595,2837
OFF DEFENSE EXTREME SPRAY X100ML;7790520997463;13342,65;1;22282,2255
OFF DEFENSE KIDS SPRAY X100ML;7790520997470;15173,19;1;25339,2273
OFF SKINLY CR PROTEGE Y RESTAURA X 200ML;7790520031679;17460,76;1;29159,4692
OFF SKINLY LOC PROTEGE Y HUMECTA X 100ML;7790520031655;13342,65;1;22282,2255
OFF SKINLY SPRAY PROTEGE Y HUMECTA X 100 ML;7790520031662;13342,65;1;22282,2255
OFF SPRAY FAMILY X 177 ML;7790520998965;8667,92;1;14475,4264
OFF SPRAY KIDS PROT INVISIBLE X 113 ML;7790520025333;10794,4;1;18026,648
OFF SPRAY PROT INVISIBLE SUEÃ‘OS X 113 ML;7790520025326;11358,37;1;18968,4779
OGX COCONUT MILK ANTI BREAKAGE SERUM X 118 ML;22796910080;17528,52;1;29272,6284
OGX COCONUT MIRACLE OIL AC X 385 ML;22796901217;14485,79;1;24191,2693
OGX COCONUT MIRACLE OIL SH X 385 ML;22796901200;14485,79;1;24191,2693
OGX RENEWING MOROCCAN ARGAN OIL X 100 ML;22796916167;17528,52;1;29272,6284
OLD SPICE DRAGONBLAST DEO BARRA X 50 GR;7500435247627;6662,35;1;11126,1245
OLD SPICE FRESH DESODORANTE BARRA X 50 GR;7501001163983;6662,35;1;11126,1245
OLD SPICE INVSOL DRAGONBLAST DEO BARRA ANTIT X 50GR;7500435247603;7503,89;1;12531,4963
OLD SPICE INVSOL FRESH DEO BARRA X 50GR;20800307642;7503,89;1;12531,4963
OLD SPICE INVSOL MAR PROFUNDO DESOD BARRA X50GR;7500435141833;7503,89;1;12531,4963
OLD SPICE LEÃ‘A ANTIT ROLL ON X 52GR;7506339390292;3782,04;1;6316,0068
OLD SPICE LEÃ‘A DEO STICK X 50GR;7506339390230;6662,35;1;11126,1245
OLD SPICE MAR PROFUNDO DESOD BARRA X50GR;7500435141840;6662,35;1;11126,1245
ONA SAEZ HOMBRE BANDOLERA+EDP+DEO;7798014759542;59283,84;1;99004,0128
ONA SAEZ HOMBRE EDP X 100ML;7798014758514;34323,69;1;57320,5623
ONA SAEZ HOMBRE EDP X 100ML + EDP X 18ML;7798014759603;42631,07;1;71193,8869
ONA SAEZ MITO FOR HER EDP X 100ML;7798014759290;34323,69;1;57320,5623
ONA SAEZ MITO FOR HIM DEO X 160ML;7798014758644;6228,64;1;10401,8288
ONA SAEZ MITO FOR HIM EDP X 100 ML + EDP X 18 ML;7798014759634;42631,07;1;71193,8869
ONA SAEZ MITO FOR HIM EDP X 100ML;7798014758606;34323,69;1;57320,5623
ONA SAEZ MITO H BANDOLERA+EDP X100ML+DEO;7798014759054;59283,84;1;99004,0128
ONA SAEZ MITO H NECESER+EDP X100ML+DEO;7798014759313;47626,91;1;79536,9397
ONA SAEZ MITO HER EDP X100+EDP X18+BOLSO;7798014759436;58417,88;1;97557,8596
ONA SAEZ MUJER DEO AER X 160ML;7798014758873;6228,64;1;10401,8288
ONA SAEZ MUJER EDP X 100ML;7798014758552;34323,69;1;57320,5623
ONA SAEZ MUJER EDP X 100ML+EDP X18+BOLSO;7798014759443;58417,88;1;97557,8596
ONA SAEZ MUJER EDP X 50ML+ DEO X 160ML;7798014758880;25911,7;1;43272,539
ORAL B CEP 1.2.3 CLEAN MED X 2;7500435014342;3830,19;1;6396,4173
ORAL B CEP 1.2.3 CLEAN PACK FAMILIAR MED X 4;7500435250887;6920,61;1;11557,4187
ORAL B CEP CARS ELECTRICO X1;4210201334774;40266,25;1;67244,6375
ORAL B CEP CARTEL 1.2.3 CLEAN MED X 6;3014260833176;7275,2;1;12149,584
ORAL B CEP CARTEL INDIC PRO-SALUD X 4;7500435160940;10721,25;1;17904,4875
ORAL B CEP COMPLETE 40 MED X 1;3014260802189;3217,36;1;5372,9912
ORAL B CEP COMPLETE MED X 2;7501006719932;5540,64;1;9252,8688
ORAL B CEP ICONIC EXTRA SUAVE X 1;7500435182218;4289,81;1;7163,9827
ORAL B CEP INDIC CARBON SUAVE X 2;7500435210430;7705,25;1;12867,7675
ORAL B CEP INDIC CLEAN 40 MEDIO X 2;7501086453955;6238,84;1;10418,8628
ORAL B CEP INDIC CLEAN MEDIO X 3;7500435153393;8884,94;1;14837,8498
ORAL B CEP INDIC CLEAN SUAVE X 1;7501086494262;3409,96;1;5694,6332
ORAL B CEP INDIC CLEAN SUAVE X 4;7500435113823;11202,76;1;18708,6092
ORAL B CEP INDIC EXTRA SOFT SENS T-35 PTA RED 2X1;7500435170987;8370,6;1;13978,902
ORAL B CEP KIDS MICKEY SVE X 1;3014260019723;3218,46;1;5374,8282
ORAL B CEP KIDS MICKEY SVE X 2;7500435127417;5769,36;1;9634,8312
ORAL B CEP PRINCESS ELECTRICO X1;4210201334712;40266,25;1;67244,6375
ORAL B CEP PRO CLEAN LIMPIEZA PROFUNDA  ELECTRICO X 1;4210201826613;39707,04;1;66310,7568
ORAL B CR DENT 1.2.3 A/CARIES X 70GR;7506339363883;1465,32;1;2447,0844
ORAL B CR DENT 100% DE BOCA CUI MEN X175;7500435221443;8660,61;1;14463,2187
ORAL B CR DENT 100% DE TU BOCA CUIDADA MENTA X 70;7500435153164;3948,38;1;6593,7946
ORAL B CR DENT 3D WHITE BRILLIA FR X140G;7500435177054;7504,99;1;12533,3333
ORAL B CR DENT 3D WHITE BRILLIA FR X70GR;7506295388487;4169,44;1;6962,9648
ORAL B CR DENT 4 EN 1 X 180GR;7500435204781;4339,06;1;7246,2302
ORAL B CR DENT 4 EN 1 X 70GR;7500435122764;2009,21;1;3355,3807
ORAL B CR DENT EX BLANC+BICAR+CARB X70GR;7500435231220;2669,09;1;4457,3803
ORAL B CR DENT EX BLANCO+CARBON X140GR;7500435231213;5125,89;1;8560,2363
ORAL B CR DENT EXTRA BLANCO X 70GR;7500435150248;2427,25;1;4053,5075
ORAL B CR DENT EXTRA BLANCURA X 180GR;7500435243858;6260,72;1;10455,4024
ORAL B CR DENT KIDS MICKEY/MINNIE X 50GR;7500435127363;2700,84;1;4510,4028
ORAL B CR DENT STAGES FROZEN INFANT X 75ML;7506339398427;4275,59;1;7140,2353
ORAL B CR DENT STAGES TOY STORY/JAZMIN INF X 75ML;3014260279165;4275,59;1;7140,2353
ORAL B CROSS ACTION CABEZALES X 2;4210201038719;15499,14;1;25883,5638
ORAL B REP CEP ELECTRICO CARS X 2;4210201338475;18091,62;1;30213,0054
ORAL B REPUESTO P/  CEP ELECT PRINCESS X 2;4210201338444;18345,52;1;30637,0184
OREIRO LOVE BOMBON BODY SPLASH X 120 ML;7798460731222;10495,53;1;17527,5351
OREIRO LOVE BOMBON EDP X 50ML + BODY SPLASH X 50ML;7798460731321;21391,43;1;35723,6881
OREIRO LOVE BOMBON EDP X 80 ML;7798460731178;17715,71;1;29585,2357
OREIRO LOVE BRAVA BODY SPLASH X 120 ML;7798460731215;10495,53;1;17527,5351
OREIRO LOVE BRAVA EDP X 50ML + BODY SPLASH X 50ML;7798460731314;21391,43;1;35723,6881
OREIRO LOVE BRAVA EDP X 80 ML;7798460731154;17715,71;1;29585,2357
OREIRO LOVE GUAPA EDP X 50ML + BODY SPLASH X 50ML;7798460731338;21391,43;1;35723,6881
OTOWIL ACEITE DE ALMENDRAS HIDRAT PROF FCO 60ML X 6 UNID;7798008960855;15303,18;1;25556,3106
OTOWIL ACEITE DE ALMENDRAS HIDRATACION PROFUNDA SOB X 48;7798008960695;25383,48;1;42390,4116
OTOWIL ACEITE DE COCO C/QUINOA FCO X 60ML X 6 UNID;7798382382076;18629,53;1;31111,3151
OTOWIL ACEITE DE COCO CON QUINOA SOB X 48;7798008968011;28658,74;1;47860,0958
OTOWIL CERA CAPILAR EN BARRA X 6 UNID X 75GR;7798382384599;52744,76;1;88083,7492
OTOWIL COLLAGEN TRATAMIENTO CAPILAR CR POTE X 250GR;7798382385039;6039,13;1;10085,3471
OTOWIL KERATINA CREMA TRATAMIENTO CAPILAR REPARADOR SOB X 24;7798008963962;15245,53;1;25460,0351
OTOWIL KIT SIMPLE TINTURA 0.50 ROJO PELIGRO;7798008964891;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 1 NEGRO;7798008964792;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 1.A NEGRO AZULADO;7798008964808;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 3 CASTAÃ‘O OSCURO;7798008964822;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 4 CASTAÃ‘O;7798382381505;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 5 CASTAÃ‘O CLARO;7798008964839;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 5.62 VIOLINE;7798382381710;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 6 RUBIO OSCURO;7798008964846;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 7 RUBIO;7798008964853;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 7.1 RUBIO CENIZA;7798382381529;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 8 RUBIO CLARO;7798008964860;2450,19;1;4091,8173
OTOWIL KIT SIMPLE TINTURA 9.1 RUBIO MUY CLARO CENIZA;7798008964884;2450,19;1;4091,8173
OTOWIL MINUTO CERO MASCARA REPARACION CAPILAR CON ENJUAGUE SOB X 24;7798008964044;15693,99;1;26208,9633
OTOWIL NATIVA PETAL AC X 300ML;7798455700103;6566,41;1;10965,9047
OTOWIL NATIVA PETAL MASCARA CAPILAR POTE X 250ML;7798455700172;7975,51;1;13319,1017
OTOWIL NATIVA PETAL SH X 300ML;7798455700097;6566,41;1;10965,9047
OTOWIL NATIVA VITA AC X 300ML;7798455700141;6566,41;1;10965,9047
OTOWIL NATIVA VITA MASCARA CAPILAR POTE X 250ML;7798455700158;7975,51;1;13319,1017
OTOWIL NATIVA VITA SH X 300ML;7798455700134;6566,41;1;10965,9047
OTOWIL PROTECTOR TERMICO CON ACEITE ARGAN SPRAY X 180ML;7798382384575;4828,89;1;8064,2463
OTOWIL PUNTITAS FASHION CREMA ACIDA TRATAMIENTO CAB TEÃ‘IDOS SOB X 24;7798008960688;13003,69;1;21716,1623
OTOWIL SOCORRO CAPILAR ALL IN ONE SPRAY SIN ENJUAGUE X 180ML;7798382385718;5312,77;1;8872,3259
OTOWIL SOCORRO CAPILAR TRAT MULTIPLE ACCION FCO 60ML X 6 UNID;7798008967755;18738,57;1;31293,4119
OTOWIL SOCORRO CAPILAR TRATAMIENTO MULTIPLE ACCION SOB X 48;7798008967779;28853,85;1;48185,9295
OTOWIL TUTTI CANA ABLANDADOR DE CANAS 10ML  X 48 SOB;7798008960718;19682,72;1;32870,1424
P.ENFANT AGUA DE AZAH X120ML+ OLEO OBSE;7793487019049;8448,24;1;14108,5608
P.ENFANT AGUA DE AZAHAR 0 A 1 X 120ML;7793487014334;9655,14;1;16124,0838
P.ENFANT AGUA DE AZAHAR 0 A 1 X 60ML;7793487014495;8448,24;1;14108,5608
P.ENFANT AROM AMBIEN&ROPA DE BEBE X240ML;7793487075205;5732,74;1;9573,6758
P.ENFANT BOX ESTUCHES DE REGALO X 8 UNID;7793487090789;87741,08;1;146527,6036
P.ENFANT BOX EXH CONQUISTADOR X12 UNID+6 ELEMENTOS POP;7793487056006;110699,65;1;184868,4155
P.ENFANT BOX EXHIBIDOR PREMIUN X 12 UNID;7793487055191;144827,12;1;241861,2904
P.ENFANT EAU DE COLOGNE X 120ML;7793487014013;10862,04;1;18139,6068
P.ENFANT EAU DE COLOGNE X 60ML;7793487014303;9051,69;1;15116,3223
P.ENFANT EAU DE COLOGNE X120ML+ SH OBSE;7793487019032;8991,35;1;15015,5545
P.ENFANT EST 0 A 1 VALIJITA MINIAT X 4;7793487055511;12068,94;1;20155,1298
P.ENFANT EST KIDS VALIJITA MINIAT X4;7793487055528;12068,94;1;20155,1298
P.ENFANT ESTUCHE (COLONIA+JAB +FECULA);7793487054590;21724,08;1;36279,2136
P.ENFANT ESTUCHE VALIJITA MINIATURAS X5;7793487055238;15086,15;1;25193,8705
P.ENFANT JAB DE GLICERINA X 100GR ESTUCH;7793487064346;5129,29;1;8565,9143
P.ENFANT JAB LIQ EXTRA SUAVE X 280ML;7793487075212;7241,36;1;12093,0712
P.ENFANT JAB. X 100 GR C/ESTUCHE;7793487064032;3560,34;1;5945,7678
P.ENFANT MAMA&BEBE COLONIA X 100ML;7793487013306;13275,81;1;22170,6027
P.ENFANT OLEO CALCAREO X 240ML;7793487074994;6637,92;1;11085,3264
P.ENFANT OLEO CALCAREO X 500ML;7793487075045;9655,14;1;16124,0838
P.ENFANT POLVO FECULA X 100 GR TALQUERA;7793487074086;6034,46;1;10077,5482
P.RABANNE FAME EDP X 30 ML;3349668594603;122211,73;1;204093,5891
P.RABANNE FAME EDP X 50 ML;3349668594429;161750,82;1;270123,8694
P.RABANNE FAME IN LOVE PARFUM ELIXIR REFILLABLE X 80ML;3349668643929;194100,99;1;324148,6533
P.RABANNE FAME IN LOVE PARFUM ELIXIR X30ML;3349668643936;122211,73;1;204093,5891
P.RABANNE FAME IN LOVE PARFUM ELIXIR X50ML;3349668643943;161750,82;1;270123,8694
P.RABANNE FAME INTENSE EDP X 30ML;3349668630127;123649,53;1;206494,7151
P.RABANNE FAME INTENSE EDP X 50ML;3349668630110;158156,36;1;264121,1212
P.RABANNE FAME INTENSE REFILL EDP X 80ML;3349668630448;194100,99;1;324148,6533
P.RABANNE FAME PARFUM EDP X 30 ML;3349668614646;118617,27;1;198090,8409
P.RABANNE FAME PARFUM EDP X 50 ML;3349668614653;150967,44;1;252115,6248
P.RABANNE FAME PARFUM REFILLAB EDP X80ML;3349668614660;186912,06;1;312143,1402
P.RABANNE FAME REFILLABLE EDP X 200 ML;3349668595945;313368,59;1;523325,5453
